book_id	edition	isbn	chapter_number	chapter_title	pages	source_url
B04	2nd ed. (Academic Press 2022)	9780323916462		Microscope Parameter Measurement and Instrument Control	2295-2320	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00077-3
B04	2nd ed. (Academic Press 2022)	9780323916462		Coherence and the Brightness Functions	2323-2369	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00078-5
B04	2nd ed. (Academic Press 2022)	9780323916462		Wigner Optics	2371-2392	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00079-7
B04	2nd ed. (Academic Press 2022)	9780323916462		Orbital Angular Momentum, Vortex Beams and the Quantum Electron Microscope	2395-2476	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00080-3
B04	2nd ed. (Academic Press 2022)	9780323916462		Corrections and additions to volumes 1, 2 and 3	2479-2487	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00021-9
B04	2nd ed. (Academic Press 2022)	9780323916462		Notes and References	2489-2631	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00086-4
B04	2nd ed. (Academic Press 2022)	9780323916462		Index	2633-2647	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00088-8
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1		Front Matter	i-xviii	https://link.springer.com/book/10.1007/978-3-642-32119-1
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	1	Introduction	1-3	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_1
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	2	General Properties of the Electron	5-43	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_2
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	3	Multipole Expansion of the Stationary Electromagnetic Field	45-88	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_3
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	4	Gaussian Optics	89-188	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_4
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	5	General Principles of Particle Motion	189-222	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_5
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	6	Beam Properties	223-249	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_6
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	7	Path Deviations	251-280	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_7
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	8	Aberrations	281-332	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_8
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	9	Correction of Aberrations	333-385	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_9
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	10	Electron Mirrors	387-412	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_10
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	11	Optics of Electron Guns	413-423	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_11
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	12	Confinement of Charged Particles	425-428	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_12
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	13	Monochromators and Imaging Energy Filters	429-442	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_13
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	14	Relativistic Electron Motion and Spin Precession	443-476	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_14
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1	15	Electron Self-Action	477-487	https://link.springer.com/book/10.1007/978-3-642-32119-1 + https://link.springer.com/content/pdf/bfm:978-3-642-32119-1/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-642-32119-1_15
B05	2nd ed. (Springer 2013; bib year 2013)	Hardcover 978-3-642-32118-4; Softcover 978-3-642-42787-9; eBook 978-3-642-32119-1		Back Matter	489-507	https://link.springer.com/book/10.1007/978-3-642-32119-1
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0		Front Matter	i-xii	https://link.springer.com/book/10.1007/978-3-030-33260-0
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	1	Introduction	1-7	https://link.springer.com/book/10.1007/978-3-030-33260-0 + https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-030-33260-0_1
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	2	The Transmission Electron Microscope	9-36	https://link.springer.com/book/10.1007/978-3-030-33260-0 + https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-030-33260-0_2
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	3	Some Image Approximations	37-80	https://link.springer.com/book/10.1007/978-3-030-33260-0 + https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-030-33260-0_3
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	4	Sampling and the Fast Fourier Transform	81-98	https://link.springer.com/book/10.1007/978-3-030-33260-0 + https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-030-33260-0_4
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	5	Calculation of Images of Thin Specimens	99-141	https://link.springer.com/book/10.1007/978-3-030-33260-0 + https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-030-33260-0_5
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	6	Theory of Calculation of Images of Thick Specimens	143-195	https://link.springer.com/book/10.1007/978-3-030-33260-0 + https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-030-33260-0_6
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	7	Multislice Applications and Examples	197-239	https://link.springer.com/book/10.1007/978-3-030-33260-0 + https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-030-33260-0_7
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	8	The Programs	241-272	https://link.springer.com/book/10.1007/978-3-030-33260-0 + https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1 ; chapter: https://link.springer.com/chapter/10.1007/978-3-030-33260-0_8
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0		Back Matter	273-354	https://link.springer.com/book/10.1007/978-3-030-33260-0
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	A	Appendix A: Plotting Transfer Functions	starts p. 273 (front-matter Contents; inside Back Matter online)	https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	B	Appendix B: The Fourier Projection Theorem	starts p. 281 (front-matter Contents; inside Back Matter online)	https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	C	Appendix C: Atomic Potentials and Scattering Factors	starts p. 283 (front-matter Contents; inside Back Matter online)	https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	D	Appendix D: The Inverse Problem	starts p. 303 (front-matter Contents; inside Back Matter online)	https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	E	Appendix E: Bilinear Interpolation	starts p. 307 (front-matter Contents; inside Back Matter online)	https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1
B06	3rd ed. (Springer 2020)	Hardcover 978-3-030-33259-4; Softcover 978-3-030-33262-4; eBook 978-3-030-33260-0	F	Appendix F: 3D Perspective View	starts p. 311 (front-matter Contents; inside Back Matter online)	https://link.springer.com/content/pdf/bfm:978-3-030-33260-0/1
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097		Frontmatter	i-vi	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/frontmatter/D3D726610D2869F54CA2771B7F62078C
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097		Contents	vii-x	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/contents/778DE6908079A5CBE6546994E904E453
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097		Preface	xi-xii	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/preface/0F71CB478E3C64CDE5D9D4DBB8EE35C4
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	1	Introduction	1-2	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/introduction/F4AF5440941F9B76897BF1866A4D2EC0
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	2	Historical survey	3-11	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/historical-survey/60B742B982570AD6D57D8D56944F573A
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	3	Instrumentation	12-18	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/instrumentation/16F2F8FE8D5E62B4D3961231DB32391A
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	4	Wave properties of electrons	19-27	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/wave-properties-of-electrons/C11E87813C641E102B6D2085F50B5338
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	5	The diffraction conditions	28-42	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/diffraction-conditions/3BDEC11F0E22C0A565FB628D75616553
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	6	Geometrical features of the pattern	43-61	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/geometrical-features-of-the-pattern/7BACEB758A5C71499B327ACF9EC8AB57
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	7	Kikuchi and resonance patterns	62-76	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/kikuchi-and-resonance-patterns/6754C7AA04CEAFDEB6DA66D9A2FAF10F
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	8	Real diffraction patterns	77-112	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/real-diffraction-patterns/3D51ACCAC71EB4B0CB7688ADD59E45DC
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	9	Electron scattering by atoms	113-129	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/electron-scattering-by-atoms/73FA1234EC5CE1AA9F2CFC30C90D9148
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	10	Kinematic electron diffraction	130-153	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/kinematic-electron-diffraction/B196043CC83D033173D02DAE5EDCCB84
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	11	Fourier components of the crystal potential	154-160	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/fourier-components-of-the-crystal-potential/0380FE72353EA22E64D03F44C5907EE9
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	12	Dynamical theory – transfer matrix method	161-172	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/dynamical-theory-transfer-matrix-method/31DC29B8EFD2E7901937B1FC7DAC3AFE
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	13	Dynamical theory – embedded R-matrix method	173-191	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/dynamical-theory-embedded-rmatrix-method/0FFDF4A3B9CC37B61515D1FB25C8595E
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	14	Dynamical theory – integral method	192-194	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/dynamical-theory-integral-method/2EF81D1F29D9360D92EC570CDF692E13
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	15	Structural analysis of crystal surfaces	195-210	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/structural-analysis-of-crystal-surfaces/E402C426AF193154CA5B47D9130E7AA1
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	16	Inelastic scattering in a crystal	211-233	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/inelastic-scattering-in-a-crystal/E17D4776CF9CD8F5B88E223287210318
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	17	Weakly disordered surfaces	234-259	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/weakly-disordered-surfaces/49B38DAC1DA563F83F076BE8EB247987
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	18	Strongly disordered surfaces	260-269	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/strongly-disordered-surfaces/87DD67EC550501FEBE3936682D74811D
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097	19	RHEED intensity oscillations	270-313	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/rheed-intensity-oscillations/387B33A803CB62B016AD65F5E7A40A97
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097		Appendix A: Fourier representations	314-317	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/appendix-a-fourier-representations/8F14707BAD7A6A79FB6FD813989AFC78
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097		Appendix B: Green's functions	318-319	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/appendix-b-greens-functions/C95A827B80ADFDA155A9CEF1EF65A083
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097		Appendix C: Kirchhoff's diffraction theory	320-322	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/appendix-c-kirchhoffs-diffraction-theory/BA6A72F470909FF33D5B160300435C42
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097		Appendix D: A simple eigenvalue problem	323-325	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/appendix-d-a-simple-eigenvalue-problem/586965A1A8F814E18AE4B3E9B971F88D
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097		Appendix E: Waller and Hartree equation	326-327	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/appendix-e-waller-and-hartree-equation/CB0B855AF8425C424AB814172BCA9D29
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097		Appendix F: Optimization of dynamical calculation	328-332	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/appendix-f-optimization-of-dynamical-calculation/BA2CE4A24B58D899A1A73C3D1762CB64
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097		Appendix G: Scattering factor	333-334	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/appendix-g-scattering-factor/96A2725701E5BD10B058C777843E3F83
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097		References	335-349	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/references/4D5DDFF9E3AFEC317CC720EE23A495E4
B07	2004 print (CUP)	9780521453738/9780521184021/9780511735097		Index	350-353	https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/162FE7186C89C6A8269619B7EDF5F1E8 ; chapter: https://www.cambridge.org/core/books/reflection-highenergy-electron-diffraction/index/A292662D7B882614DDA288986319AACD
B08	2004 (OUP)	9780198500742		Title Page	i-iv	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.002.0001
B08	2004 (OUP)	9780198500742		Preface	xi-xiii	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.002.0004
B08	2004 (OUP)	9780198500742		Foreword By Sir Peter Hirsch Frs	vii-ix	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.002.0003
B08	2004 (OUP)	9780198500742		Dedication	v-vi	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.002.0002
B08	2004 (OUP)	9780198500742		Basic Concepts Of High-Energy Electron Diffraction	1-23	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0001
B08	2004 (OUP)	9780198500742		Kinematic Theory	24-53	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0002
B08	2004 (OUP)	9780198500742		Dynamical Theory I. General Theory	54-74	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0003
B08	2004 (OUP)	9780198500742		Dynamical Theory Ii. Transmission High-Energy Electron Diffraction	75-116	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0004
B08	2004 (OUP)	9780198500742		Dynamical Theory Iii. Reflection High-Energy Electron Diffraction	117-185	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0005
B08	2004 (OUP)	9780198500742		Resonance Effects In Transmission And Reflection High-Energy Electron Diffraction	186-227	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0006
B08	2004 (OUP)	9780198500742		Diffuse And Inelastic Scattering – Elementary Processes	228-263	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0007
B08	2004 (OUP)	9780198500742		Diffuse And Inelastic Scattering – Multiple Scattering Effects	264-310	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0008
B08	2004 (OUP)	9780198500742		crystal And Diffraction Symmetry	311-349	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0009
B08	2004 (OUP)	9780198500742		Perturbation Methods And Tensor Theory	350-387	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0010
B08	2004 (OUP)	9780198500742		Digital Electron Micrograph Recording And Basic Processing	388-405	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0011
B08	2004 (OUP)	9780198500742		Image Formation And The Retrieval Of The Electron Wave Function	406-426	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0012
B08	2004 (OUP)	9780198500742		The Atomic Scattering Factor And The Optical Potential	427-453	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0013
B08	2004 (OUP)	9780198500742		Temperature-Dependent Debye–Waller Factors	454-469	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.003.0014
B08	2004 (OUP)	9780198500742		Appendix A	470-472	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.005.0001
B08	2004 (OUP)	9780198500742		Appendix B	473-476	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.005.0002
B08	2004 (OUP)	9780198500742		Appendix C	477-489	https://api.crossref.org/works?filter=isbn:9780198500742&rows=100 ; doi: https://doi.org/10.1093/oso/9780198500742.005.0003
